      0.300000000000  ********************  ********************  ********************  ********************  ********************  ********************  ********************    
      0.301000000000  ********************  ********************  ********************  ********************  ********************  ********************  ********************    
      0.302000000000  ********************  ********************  ********************  ********************  ********************  ********************  ********************    
      1.537000000000       -0.861088291545       -0.721673433273       -0.442843716729       -0.024599141913        0.533060291176        1.230134582537        2.066623732170    
      1.538000000000       -0.857866187250       -0.718632563743       -0.440165316730       -0.022464446211        0.534470047815        1.230638165347        2.066039906385    
      1.539000000000       -0.854657691765       -0.715604949855       -0.437499466035       -0.020341240305        0.535869727335        1.231133436886        2.065449888346    
      1.540000000000       -0.851462743112       -0.712590530546       -0.434846105414       -0.018229467716        0.537259382547        1.231620445377        2.064853720773    
      1.541000000000       -0.848281279596       -0.709589245035       -0.432205175915       -0.016129072234        0.538639066007        1.232099238808        2.064251446169    
      1.542000000000       -0.845113239801       -0.706601032820       -0.429576618856       -0.014039997911        0.540008830015        1.232569864923        2.063643106813    
      1.543000000000       -0.841958562597       -0.703625833675       -0.426960375831       -0.011962189064        0.541368726624        1.233032371235        2.063028744768    
      1.544000000000       -0.838817187131       -0.700663587654       -0.424356388702       -0.009895590272        0.542718807634        1.233486805016        2.062408401875    
      1.545000000000       -0.835689052831       -0.697714235088       -0.421764599603       -0.007840146376        0.544059124593        1.233933213305        2.061782119759    
      1.546000000000       -0.832574099401       -0.694777716581       -0.419184950940       -0.005795802478        0.545389728804        1.234371642907        2.061149939830    
      1.547000000000       -0.829472266826       -0.691853973012       -0.416617385383       -0.003762503939        0.546710671319        1.234802140391        2.060511903278    
      1.548000000000       -0.826383495363       -0.688942945533       -0.414061845871       -0.001740196379        0.548022002944        1.235224752097        2.059868051081    
      1.549000000000       -0.823307725547       -0.686044575568       -0.411518275611        0.000271174324        0.549323774238        1.235639524131        2.059218424001    
      1.550000000000       -0.820244898183       -0.683158804813       -0.408986618073        0.002271662037        0.550616035517        1.236046502367        2.058563062588    
      1.551000000000       -0.817194954353       -0.680285575232       -0.406466816992        0.004261320370        0.551898836851        1.236445732454        2.057902007176    
      1.552000000000       -0.814157835408       -0.677424829060       -0.403958816365        0.006240202678        0.553172228068        1.236837259806        2.057235297892    
      1.553000000000       -0.811133482971       -0.674576508798       -0.401462560454        0.008208362063        0.554436258752        1.237221129614        2.056562974648    
      1.554000000000       -0.808121838933       -0.671740557214       -0.398977993778        0.010165851376        0.555690978248        1.237597386839        2.055885077147    
      1.555000000000       -0.805122845454       -0.668916917343       -0.396505061120        0.012112723214        0.556936435659        1.237966076216        2.055201644885    
      1.556000000000       -0.802136444963       -0.666105532482       -0.394043707519        0.014049029925        0.558172679850        1.238327242257        2.054512717145    
      1.557000000000       -0.799162580154       -0.663306346194       -0.391593878274        0.015974823607        0.559399759447        1.238680929247        2.053818333008    
      1.558000000000       -0.796201193985       -0.660519302303       -0.389155518938        0.017890156109        0.560617722838        1.239027181249        2.053118531343    
      1.559000000000       -0.793252229680       -0.657744344894       -0.386728575323        0.019795079034        0.561826618176        1.239366042104        2.052413350817    
      1.560000000000       -0.790315630725       -0.654981418315       -0.384312993494        0.021689643736        0.563026493377        1.239697555428        2.051702829890    
      1.561000000000       -0.787391340869       -0.652230467169       -0.381908719771        0.023573901327        0.564217396125        1.240021764621        2.050987006817    
      1.562000000000       -0.784479304121       -0.649491436322       -0.379515700724        0.025447902672        0.565399373867        1.240338712860        2.050265919653    
      1.563000000000       -0.781579464749       -0.646764270892       -0.377133883179        0.027311698392        0.566572473820        1.240648443105        2.049539606246    
      1.564000000000       -0.778691767283       -0.644048916258       -0.374763214208        0.029165338868        0.567736742969        1.240950998096        2.048808104247    
      1.565000000000       -0.775816156508       -0.641345318051       -0.372403641135        0.031008874238        0.568892228069        1.241246420357        2.048071451103    
      1.566000000000       -0.772952577466       -0.638653422155       -0.370055111534        0.032842354399        0.570038975642        1.241534752197        2.047329684062    
      1.567000000000       -0.770100975456       -0.635973174711       -0.367717573223        0.034665829009        0.571177031986        1.241816035707        2.046582840172    
      1.568000000000       -0.767261296029       -0.633304522109       -0.365390974269        0.036479347490        0.572306443168        1.242090312767        2.045830956285    
      1.569000000000       -0.764433484991       -0.630647410989       -0.363075262985        0.038282959021        0.573427255030        1.242357625040        2.045074069053    
      1.570000000000       -0.761617488402       -0.628001788243       -0.360770387926        0.040076712551        0.574539513186        1.242618013980        2.044312214933    
      1.571000000000       -0.758813252571       -0.625367601011       -0.358476297892        0.041860656788        0.575643263028        1.242871520827        2.043545430186    
      1.572000000000       -0.756020724058       -0.622744796680       -0.356192941925        0.043634840209        0.576738549721        1.243118186611        2.042773750878    
      1.573000000000       -0.753239849673       -0.620133322885       -0.353920269308        0.045399311056        0.577825418210        1.243358052151        2.041997212881    
      1.574000000000       -0.750470576473       -0.617533127504       -0.351658229567        0.047154117340        0.578903913215        1.243591158059        2.041215851872    
      1.575000000000       -0.747712851763       -0.614944158663       -0.349406772463        0.048899306837        0.579974079238        1.243817544739        2.040429703339    
      1.576000000000       -0.744966623095       -0.612366364729       -0.347165847999        0.050634927097        0.581035960558        1.244037252385        2.039638802576    
      1.577000000000       -0.742231838263       -0.609799694313       -0.344935406413        0.052361025437        0.582089601237        1.244250320988        2.038843184688    
      1.578000000000       -0.739508445308       -0.607244096266       -0.342715398180        0.054077648948        0.583135045118        1.244456790331        2.038042884587    
      1.579000000000       -0.736796392514       -0.604699519680       -0.340505774012        0.055784844490        0.584172335826        1.244656699996        2.037237937000    
      1.580000000000       -0.734095628405       -0.602165913887       -0.338306484852        0.057482658700        0.585201516770        1.244850089358        2.036428376463    
      1.581000000000       -0.731406101747       -0.599643228458       -0.336117481879        0.059171137988        0.586222631145        1.245036997590        2.035614237325    
      1.582000000000       -0.728727761546       -0.597131413199       -0.333938716504        0.060850328538        0.587235721928        1.245217463665        2.034795553750    
      1.583000000000       -0.726060557047       -0.594630418154       -0.331770140367        0.062520276313        0.588240831887        1.245391526354        2.033972359714    
      1.584000000000       -0.723404437733       -0.592140193603       -0.329611705341        0.064181027051        0.589238003573        1.245559224227        2.033144689011    
      1.585000000000       -0.720759353323       -0.589660690058       -0.327463363527        0.065832626269        0.590227279330        1.245720595656        2.032312575247    
      1.586000000000       -0.718125253771       -0.587191858266       -0.325325067254        0.067475119263        0.591208701286        1.245875678814        2.031476051849    
      1.587000000000       -0.715502089269       -0.584733649206       -0.323196769080        0.069108551110        0.592182311363        1.246024511679        2.030635152058    
      1.588000000000       -0.712889810240       -0.582286014088       -0.321078421786        0.070732966668        0.593148151272        1.246167132028        2.029789908935    
      1.589000000000       -0.710288367339       -0.579848904354       -0.318969978382        0.072348410575        0.594106262518        1.246303577447        2.028940355362    
      1.590000000000       -0.707697711456       -0.577422271671       -0.316871392100        0.073954927256        0.595056686398        1.246433885325        2.028086524037    
      1.591000000000       -0.705117793710       -0.575006067939       -0.314782616397        0.075552560917        0.595999464001        1.246558092856        2.027228447482    
      1.592000000000       -0.702548565448       -0.572600245282       -0.312703604950        0.077141355549        0.596934636213        1.246676237044        2.026366158040    
      1.593000000000       -0.699989978248       -0.570204756052       -0.310634311659        0.078721354930        0.597862243716        1.246788354698        2.025499687876    
      1.594000000000       -0.697441983916       -0.567819552826       -0.308574690645        0.080292602625        0.598782326986        1.246894482437        2.024629068978    
      1.595000000000       -0.694904534482       -0.565444588404       -0.306524696248        0.081855141987        0.599694926300        1.246994656690        2.023754333159    
      1.596000000000       -0.692377582204       -0.563079815811       -0.304484283024        0.083409016156        0.600600081730        1.247088913697        2.022875512057    
      1.597000000000       -0.689861079565       -0.560725188293       -0.302453405751        0.084954268063        0.601497833149        1.247177289506        2.021992637134    
      1.598000000000       -0.687354979269       -0.558380659319       -0.300432019419        0.086490940431        0.602388220231        1.247259819980        2.021105739680    
      1.599000000000       -0.684859234246       -0.556046182576       -0.298420079237        0.088019075771        0.603271282449        1.247336540796        2.020214850813    
      1.600000000000       -0.682373797645       -0.553721711972       -0.296417540627        0.089538716390        0.604147059080        1.247407487442        2.019320001477    
      1.601000000000       -0.679898622837       -0.551407201633       -0.294424359225        0.091049904387        0.605015589203        1.247472695223        2.018421222447    
      1.602000000000       -0.677433663414       -0.549102605902       -0.292440490880        0.092552681655        0.605876911700        1.247532199257        2.017518544326    
      1.603000000000       -0.674978873184       -0.546807879340       -0.290465891651        0.094047089882        0.606731065260        1.247586034482        2.016611997548    
      1.604000000000       -0.672534206175       -0.544522976720       -0.288500517810        0.095533170555        0.607578088375        1.247634235650        2.015701612380    
      1.605000000000       -0.670099616631       -0.542247853033       -0.286544325838        0.097010964955        0.608418019345        1.247676837333        2.014787418919    
      1.606000000000       -0.667675059012       -0.539982463483       -0.284597272425        0.098480514162        0.609250896277        1.247713873921        2.013869447095    
      1.607000000000       -0.665260487992       -0.537726763484       -0.282659314469        0.099941859055        0.610076757086        1.247745379625        2.012947726672    
      1.608000000000       -0.662855858461       -0.535480708665       -0.280730409074        0.101395040314        0.610895639497        1.247771388476        2.012022287250    
      1.609000000000       -0.660461125520       -0.533244254864       -0.278810513551        0.102840098418        0.611707581043        1.247791934324        2.011093158262    
      1.610000000000       -0.658076244483       -0.531017358128       -0.276899585417        0.104277073649        0.612512619070        1.247807050846        2.010160368978    
      1.611000000000       -0.655701170874       -0.528799974713       -0.274997582392        0.105706006091        0.613310790735        1.247816771539        2.009223948505    
      1.612000000000       -0.653335860430       -0.526592061086       -0.273104462399        0.107126935632        0.614102133006        1.247821129724        2.008283925786    
      1.613000000000       -0.650980269092       -0.524393573916       -0.271220183564        0.108539901964        0.614886682668        1.247820158549        2.007340329605    
      1.614000000000       -0.648634353015       -0.522204470082       -0.269344704215        0.109944944585        0.615664476317        1.247813890984        2.006393188583    
      1.615000000000       -0.646298068556       -0.520024706664       -0.267477982880        0.111342102797        0.616435550366        1.247802359828        2.005442531182    
      1.616000000000       -0.643971372283       -0.517854240951       -0.265619978285        0.112731415713        0.617199941043        1.247785597707        2.004488385703    
      1.617000000000       -0.641654220966       -0.515693030430       -0.263770649358        0.114112922250        0.617957684394        1.247763637074        2.003530780291    
      1.618000000000       -0.639346571581       -0.513541032795       -0.261929955222        0.115486661136        0.618708816281        1.247736510213        2.002569742930    
      1.619000000000       -0.637048381307       -0.511398205938       -0.260097855199        0.116852670909        0.619453372387        1.247704249234        2.001605301451    
      1.620000000000       -0.634759607526       -0.509264507952       -0.258274308804        0.118210989917        0.620191388213        1.247666886082        2.000637483524    
      1.621000000000       -0.632480207820       -0.507139897130       -0.256459275750        0.119561656319        0.620922899079        1.247624452528        1.999666316668    
      1.622000000000       -0.630210139975       -0.505024331964       -0.254652715943        0.120904708088        0.621647940129        1.247576980181        1.998691828243    
      1.623000000000       -0.627949361973       -0.502917771143       -0.252854589483        0.122240183007        0.622366546327        1.247524500477        1.997714045457    
      1.624000000000       -0.625697831998       -0.500820173552       -0.251064856661        0.123568118677        0.623078752461        1.247467044691        1.996732995366    
      1.625000000000       -0.623455508431       -0.498731498274       -0.249283477959        0.124888552512        0.623784593141        1.247404643928        1.995748704871    
      1.626000000000       -0.621222349849       -0.496651704584       -0.247510414054        0.126201521742        0.624484102804        1.247337329130        1.994761200722    
      1.627000000000       -0.618998315027       -0.494580751954       -0.245745625806        0.127507063415        0.625177315709        1.247265131077        1.993770509519    
      1.628000000000       -0.616783362934       -0.492518600046       -0.243989074270        0.128805214393        0.625864265944        1.247188080383        1.992776657709    
      1.629000000000       -0.614577452732       -0.490465208717       -0.242240720686        0.130096011361        0.626544987423        1.247106207500        1.991779671593    
      1.630000000000       -0.612380543781       -0.488420538014       -0.240500526480        0.131379490820        0.627219513886        1.247019542720        1.990779577320    
      1.631000000000       -0.610192595628       -0.486384548175       -0.238768453268        0.132655689092        0.627887878905        1.246928116172        1.989776400892    
      1.632000000000       -0.608013568016       -0.484357199626       -0.237044462847        0.133924642321        0.628550115880        1.246831957827        1.988770168164    
      1.633000000000       -0.605843420876       -0.482338452985       -0.235328517202        0.135186386472        0.629206258038        1.246731097496        1.987760904844    
      1.634000000000       -0.603682114332       -0.480328269054       -0.233620578499        0.136440957333        0.629856338443        1.246625564830        1.986748636494    
      1.635000000000       -0.601529608693       -0.478326608825       -0.231920609089        0.137688390514        0.630500389985        1.246515389324        1.985733388530    
      1.636000000000       -0.599385864459       -0.476333433474       -0.230228571504        0.138928721451        0.631138445391        1.246400600316        1.984715186225    
      1.637000000000       -0.597250842316       -0.474348704363       -0.228544428456        0.140161985405        0.631770537219        1.246281226986        1.983694054707    
      1.638000000000       -0.595124503139       -0.472372383039       -0.226868142839        0.141388217461        0.632396697861        1.246157298361        1.982670018961    
      1.639000000000       -0.593006807984       -0.470404431231       -0.225199677725        0.142607452534        0.633016959546        1.246028843311        1.981643103830    
      1.640000000000       -0.590897718095       -0.468444810851       -0.223538996365        0.143819725365        0.633631354338        1.245895890554        1.980613334014    
      1.641000000000       -0.588797194899       -0.466493483995       -0.221886062188        0.145025070522        0.634239914136        1.245758468654        1.979580734075    
      1.642000000000       -0.586705200005       -0.464550412937       -0.220240838800        0.146223522405        0.634842670679        1.245616606021        1.978545328431    
      1.643000000000       -0.584621695207       -0.462615560132       -0.218603289983        0.147415115242        0.635439655541        1.245470330915        1.977507141364    
      1.644000000000       -0.582546642477       -0.460688888215       -0.216973379692        0.148599883092        0.636030900138        1.245319671445        1.976466197013    
      1.645000000000       -0.580480003968       -0.458770359998       -0.215351072060        0.149777859847        0.636616435724        1.245164655569        1.975422519384    
      1.646000000000       -0.578421742013       -0.456859938473       -0.213736331391        0.150949079231        0.637196293393        1.245005311096        1.974376132340    
      1.647000000000       -0.576371819125       -0.454957586804       -0.212129122163        0.152113574800        0.637770504083        1.244841665687        1.973327059612    
      1.648000000000       -0.574330197993       -0.453063268337       -0.210529409024        0.153271379945        0.638339098570        1.244673746852        1.972275324791    
      1.649000000000       -0.572296841485       -0.451176946588       -0.208937156796        0.154422527892        0.638902107477        1.244501581958        1.971220951335    
      1.650000000000       -0.570271712641       -0.449298585251       -0.207352330469        0.155567051704        0.639459561267        1.244325198221        1.970163962566    
      1.651000000000       -0.568254774682       -0.447428148189       -0.205774895203        0.156704984276        0.640011490249        1.244144622714        1.969104381673    
      1.652000000000       -0.566245991000       -0.445565599442       -0.204204816327        0.157836358346        0.640557924577        1.243959882365        1.968042231711    
      1.653000000000       -0.564245325161       -0.443710903220       -0.202642059338        0.158961206486        0.641098894250        1.243771003955        1.966977535601    
      1.654000000000       -0.562252740904       -0.441864023902       -0.201086589899        0.160079561107        0.641634429114        1.243578014124        1.965910316135    
      1.655000000000       -0.560268202142       -0.440024926041       -0.199538373840        0.161191454462        0.642164558864        1.243380939367        1.964840595971    
      1.656000000000       -0.558291672957       -0.438193574357       -0.197997377158        0.162296918641        0.642689313040        1.243179806039        1.963768397637    
      1.657000000000       -0.556323117601       -0.436369933738       -0.196463566011        0.163395985579        0.643208721033        1.242974640350        1.962693743531    
      1.658000000000       -0.554362500499       -0.434553969241       -0.194936906725        0.164488687050        0.643722812082        1.242765468373        1.961616655922    
      1.659000000000       -0.552409786241       -0.432745646089       -0.193417365786        0.165575054670        0.644231615278        1.242552316038        1.960537156949    
      1.660000000000       -0.550464939588       -0.430944929673       -0.191904909843        0.166655119902        0.644735159561        1.242335209136        1.959455268625    
      1.661000000000       -0.548527925466       -0.429151785547       -0.190399505709        0.167728914048        0.645233473725        1.242114173320        1.958371012834    
      1.662000000000       -0.546598708968       -0.427366179430       -0.188901120354        0.168796468261        0.645726586413        1.241889234104        1.957284411333    
      1.663000000000       -0.544677255354       -0.425588077206       -0.187409720910        0.169857813534        0.646214526126        1.241660416865        1.956195485753    
      1.664000000000       -0.542763530048       -0.423817444922       -0.185925274669        0.170912980709        0.646697321214        1.241427746845        1.955104257602    
      1.665000000000       -0.540857498637       -0.422054248785       -0.184447749081        0.171962000476        0.647174999885        1.241191249146        1.954010748259    
      1.666000000000       -0.538959126873       -0.420298455166       -0.182977111751        0.173004903371        0.647647590201        1.240950948738        1.952914978982    
      1.667000000000       -0.537068380670       -0.418550030595       -0.181513330445        0.174041719779        0.648115120079        1.240706870454        1.951816970904    
      1.668000000000       -0.535185226104       -0.416808941764       -0.180056373084        0.175072479936        0.648577617296        1.240459038996        1.950716745036    
      1.669000000000       -0.533309629410       -0.415075155521       -0.178606207742        0.176097213926        0.649035109483        1.240207478929        1.949614322265    
      1.670000000000       -0.531441556986       -0.413348638874       -0.177162802651        0.177115951684        0.649487624130        1.239952214688        1.948509723358    
      1.671000000000       -0.529580975388       -0.411629358990       -0.175726126195        0.178128722997        0.649935188588        1.239693270575        1.947402968961    
      1.672000000000       -0.527727851331       -0.409917283191       -0.174296146912        0.179135557506        0.650377830064        1.239430670761        1.946294079597    
      1.673000000000       -0.525882151687       -0.408212378955       -0.172872833493        0.180136484702        0.650815575628        1.239164439285        1.945183075674    
      1.674000000000       -0.524043843487       -0.406514613917       -0.171456154778        0.181131533931        0.651248452209        1.238894600058        1.944069977476    
      1.675000000000       -0.522212893917       -0.404823955865       -0.170046079762        0.182120734394        0.651676486601        1.238621176860        1.942954805170    
      1.676000000000       -0.520389270319       -0.403140372742       -0.168642577587        0.183104115145        0.652099705455        1.238344193342        1.941837578807    
      1.677000000000       -0.518572940191       -0.401463832643       -0.167245617546        0.184081705098        0.652518135290        1.238063673030        1.940718318319    
      1.678000000000       -0.516763871182       -0.399794303815       -0.165855169082        0.185053533018        0.652931802485        1.237779639319        1.939597043520    
      1.679000000000       -0.514962031099       -0.398131754660       -0.164471201783        0.186019627532        0.653340733286        1.237492115479        1.938473774110    
      1.680000000000       -0.513167387898       -0.396476153728       -0.163093685388        0.186980017123        0.653744953803        1.237201124653        1.937348529673    
      1.681000000000       -0.511379909688       -0.394827469718       -0.161722589779        0.187934730131        0.654144490010        1.236906689859        1.936221329678    
      1.682000000000       -0.509599564730       -0.393185671482       -0.160357884986        0.188883794758        0.654539367750        1.236608833990        1.935092193479    
      1.683000000000       -0.507826321436       -0.391550728019       -0.158999541186        0.189827239065        0.654929612732        1.236307579816        1.933961140316    
      1.684000000000       -0.506060148365       -0.389922608476       -0.157647528696        0.190765090973        0.655315250532        1.236002949980        1.932828189319    
      1.685000000000       -0.504301014229       -0.388301282146       -0.156301817981        0.191697378266        0.655696306595        1.235694967007        1.931693359501    
      1.686000000000       -0.502548887884       -0.386686718472       -0.154962379648        0.192624128587        0.656072806235        1.235383653294        1.930556669766    
      1.687000000000       -0.500803738337       -0.385078887040       -0.153629184445        0.193545369446        0.656444774635        1.235069031121        1.929418138905    
      1.688000000000       -0.499065534741       -0.383477757582       -0.152302203263        0.194461128214        0.656812236850        1.234751122645        1.928277785600    
      1.689000000000       -0.497334246394       -0.381883299974       -0.150981407135        0.195371432124        0.657175217803        1.234429949902        1.927135628421    
      1.690000000000       -0.495609842742       -0.380295484238       -0.149666767231        0.196276308279        0.657533742292        1.234105534809        1.925991685829    
      1.691000000000       -0.493892293373       -0.378714280537       -0.148358254866        0.197175783642        0.657887834985        1.233777899163        1.924845976178    
      1.692000000000       -0.492181568021       -0.377139659176       -0.147055841488        0.198069885045        0.658237520422        1.233447064643        1.923698517709    
      1.693000000000       -0.490477636562       -0.375571590604       -0.145759498688        0.198958639187        0.658582823019        1.233113052810        1.922549328559    
      1.694000000000       -0.488780469017       -0.374010045409       -0.144469198192        0.199842072632        0.658923767065        1.232775885107        1.921398426756    
      1.695000000000       -0.487090035547       -0.372454994320       -0.143184911866        0.200720211816        0.659260376724        1.232435582860        1.920245830222    
      1.696000000000       -0.485406306454       -0.370906408205       -0.141906611708        0.201593083039        0.659592676035        1.232092167279        1.919091556773    
      1.697000000000       -0.483729252183       -0.369364258073       -0.140634269854        0.202460712474        0.659920688912        1.231745659460        1.917935624117    
      1.698000000000       -0.482058843316       -0.367828515070       -0.139367858577        0.203323126162        0.660244439148        1.231396080381        1.916778049859    
      1.699000000000       -0.480395050577       -0.366299150478       -0.138107350281        0.204180350016        0.660563950412        1.231043450907        1.915618851500    
      1.700000000000       -0.478737844828       -0.364776135720       -0.136852717504        0.205032409819        0.660879246250        1.230687791789        1.914458046436    
      1.701000000000       -0.477087197066       -0.363259442351       -0.135603932920        0.205879331227        0.661190350089        1.230329123666        1.913295651959    
      1.702000000000       -0.475443078430       -0.361749042064       -0.134360969332        0.206721139767        0.661497285231        1.229967467062        1.912131685258    
      1.703000000000       -0.473805460192       -0.360244906687       -0.133123799676        0.207557860841        0.661800074862        1.229602842390        1.910966163422    
      1.704000000000       -0.472174313762       -0.358747008181       -0.131892397020        0.208389519723        0.662098742047        1.229235269951        1.909799103436    
      1.705000000000       -0.470549610684       -0.357255318643       -0.130666734560        0.209216141564        0.662393309729        1.228864769936        1.908630522184    
      1.706000000000       -0.468931322638       -0.355769810300       -0.129446785625        0.210037751387        0.662683800737        1.228491362425        1.907460436450    
      1.707000000000       -0.467319421436       -0.354290455514       -0.128232523671        0.210854374093        0.662970237779        1.228115067387        1.906288862916    
      1.708000000000       -0.465713879025       -0.352817226778       -0.127023922283        0.211666034458        0.663252643448        1.227735904684        1.905115818168    
      1.709000000000       -0.464114667485       -0.351350096714       -0.125820955174        0.212472757136        0.663531040217        1.227353894068        1.903941318688    
      1.710000000000       -0.462521759025       -0.349889038078       -0.124623596184        0.213274566657        0.663805450446        1.226969055182        1.902765380864    
      1.711000000000       -0.460935125990       -0.348434023753       -0.123431819280        0.214071487431        0.664075896378        1.226581407562        1.901588020983    
      1.712000000000       -0.459354740852       -0.346985026753       -0.122245598554        0.214863543744        0.664342400142        1.226190970639        1.900409255236    
      1.713000000000       -0.457780576216       -0.345542020219       -0.121064908225        0.215650759765        0.664604983752        1.225797763735        1.899229099715    
      1.714000000000       -0.456212604812       -0.344104977420       -0.119889722637        0.216433159539        0.664863669107        1.225401806067        1.898047570418    
      1.715000000000       -0.454650799505       -0.342673871755       -0.118720016255        0.217210766995        0.665118477995        1.225003116745        1.896864683245    
      1.716000000000       -0.453095133283       -0.341248676746       -0.117555763671        0.217983605941        0.665369432091        1.224601714777        1.895680454002    
      1.717000000000       -0.451545579265       -0.339829366043       -0.116396939599        0.218751700068        0.665616552956        1.224197619066        1.894494898398    
      1.718000000000       -0.450002110694       -0.338415913421       -0.115243518874        0.219515072947        0.665859862041        1.223790848409        1.893308032050    
      1.719000000000       -0.448464700942       -0.337008292780       -0.114095476454        0.220273748035        0.666099380687        1.223381421501        1.892119870479    
      1.720000000000       -0.446933323507       -0.335606478144       -0.112952787418        0.221027748671        0.666335130122        1.222969356936        1.890930429114    
      1.721000000000       -0.445407952008       -0.334210443661       -0.111815426966        0.221777098077        0.666567131467        1.222554673205        1.889739723290    
      1.722000000000       -0.443888560194       -0.332820163601       -0.110683370416        0.222521819361        0.666795405732        1.222137388694        1.888547768250    
      1.723000000000       -0.442375121934       -0.331435612358       -0.109556593208        0.223261935517        0.667019973818        1.221717521694        1.887354579144    
      1.724000000000       -0.440867611221       -0.330056764447       -0.108435070899        0.223997469423        0.667240856519        1.221295090389        1.886160171034    
      1.725000000000       -0.439366002173       -0.328683594504       -0.107318779165        0.224728443844        0.667458074522        1.220870112869        1.884964558886    
      1.726000000000       -0.437870269028       -0.327316077285       -0.106207693798        0.225454881431        0.667671648404        1.220442607120        1.883767757579    
      1.727000000000       -0.436380386145       -0.325954187667       -0.105101790710        0.226176804725        0.667881598639        1.220012591031        1.882569781901    
      1.728000000000       -0.434896328006       -0.324597900646       -0.104001045926        0.226894236153        0.668087945592        1.219580082391        1.881370646550    
      1.729000000000       -0.433418069211       -0.323247191337       -0.102905435590        0.227607198031        0.668290709526        1.219145098894        1.880170366136    
      1.730000000000       -0.431945584482       -0.321902034974       -0.101814935959        0.228315712564        0.668489910595        1.218707658133        1.878968955180    
      1.731000000000       -0.430478848658       -0.320562406907       -0.100729523405        0.229019801848        0.668685568852        1.218267777607        1.877766428113    
      1.732000000000       -0.429017836699       -0.319228282604       -0.099649174416        0.229719487867        0.668877704245        1.217825474716        1.876562799282    
      1.733000000000       -0.427562523681       -0.317899637651       -0.098573865591        0.230414792498        0.669066336617        1.217380766766        1.875358082945    
      1.734000000000       -0.426112884797       -0.316576447746       -0.097503573645        0.231105737508        0.669251485712        1.216933670967        1.874152293272    
      1.735000000000       -0.424668895360       -0.315258688707       -0.096438275402        0.231792344557        0.669433171168        1.216484204432        1.872945444349    
      1.736000000000       -0.423230530796       -0.313946336464       -0.095377947800        0.232474635196        0.669611412524        1.216032384184        1.871737550175    
      1.737000000000       -0.421797766648       -0.312639367062       -0.094322567889        0.233152630870        0.669786229215        1.215578227147        1.870528624665    
      1.738000000000       -0.420370578574       -0.311337756659       -0.093272112828        0.233826352918        0.669957640579        1.215121750156        1.869318681647    
      1.739000000000       -0.418948942346       -0.310041481527       -0.092226559887        0.234495822572        0.670125665851        1.214662969949        1.868107734867    
      1.740000000000       -0.417532833852       -0.308750518050       -0.091185886447        0.235161060959        0.670290324166        1.214201903175        1.866895797986    
      1.741000000000       -0.416122229091       -0.307464842725       -0.090150069995        0.235822089101        0.670451634562        1.213738566389        1.865682884580    
      1.742000000000       -0.414717104176       -0.306184432160       -0.089119088130        0.236478927916        0.670609615978        1.213272976054        1.864469008146    
      1.743000000000       -0.413317435332       -0.304909263074       -0.088092918557        0.237131598218        0.670764287252        1.212805148544        1.863254182095    
      1.744000000000       -0.411923198897       -0.303639312294       -0.087071539089        0.237780120718        0.670915667128        1.212335100141        1.862038419756    
      1.745000000000       -0.410534371318       -0.302374556761       -0.086054927647        0.238424516024        0.671063774252        1.211862847037        1.860821734379    
      1.746000000000       -0.409150929156       -0.301114973523       -0.085043062258        0.239064804640        0.671208627171        1.211388405334        1.859604139130    
      1.747000000000       -0.407772849078       -0.299860539736       -0.084035921053        0.239701006972        0.671350244339        1.210911791047        1.858385647097    
      1.748000000000       -0.406400107864       -0.298611232666       -0.083033482271        0.240333143321        0.671488644111        1.210433020099        1.857166271284    
      1.749000000000       -0.405032682401       -0.297367029686       -0.082035724256        0.240961233890        0.671623844751        1.209952108327        1.855946024618    
      1.750000000000       -0.403670549687       -0.296127908276       -0.081042625453        0.241585298780        0.671755864424        1.209469071480        1.854724919946    
      1.751000000000       -0.402313686824       -0.294893846022       -0.080054164416        0.242205357993        0.671884721204        1.208983925219        1.853502970036    
      1.752000000000       -0.400962071026       -0.293664820617       -0.079070319797        0.242821431432        0.672010433070        1.208496685119        1.852280187577    
      1.753000000000       -0.399615679611       -0.292440809859       -0.078091070356        0.243433538900        0.672133017908        1.208007366668        1.851056585179    
      1.754000000000       -0.398274490005       -0.291221791653       -0.077116394950        0.244041700104        0.672252493510        1.207515985268        1.849832175377    
      1.755000000000       -0.396938479737       -0.290007744006       -0.076146272543        0.244645934652        0.672368877578        1.207022556236        1.848606970625    
      1.756000000000       -0.395607626446       -0.288798645029       -0.075180682196        0.245246262054        0.672482187720        1.206527094803        1.847380983303    
      1.757000000000       -0.394281907872       -0.287594472939       -0.074219603074        0.245842701724        0.672592441455        1.206029616118        1.846154225714    
      1.758000000000       -0.392961301862       -0.286395206055       -0.073263014441        0.246435272980        0.672699656208        1.205530135243        1.844926710084    
      1.759000000000       -0.391645786364       -0.285200822796       -0.072310895660        0.247023995044        0.672803849316        1.205028667157        1.843698448565    
      1.760000000000       -0.390335339432       -0.284011301686       -0.071363226194        0.247608887043        0.672905038027        1.204525226756        1.842469453231    
      1.761000000000       -0.389029939221       -0.282826621350       -0.070419985606        0.248189968009        0.673003239495        1.204019828854        1.841239736084    
      1.762000000000       -0.387729563991       -0.281646760513       -0.069481153556        0.248767256878        0.673098470791        1.203512488181        1.840009309050    
      1.763000000000       -0.386434192099       -0.280471698000       -0.068546709802        0.249340772495        0.673190748892        1.203003219387        1.838778183982    
